,No_x,년,회차_x,수계 명,중권역 명,분류코드,구_조사구간 명,학명,국명,개체 수,위도_x,경도_x,주소_x,조사기관_x,지점코드,운영여부,대권역,조사구간 명,수질기준위도,수질기준경도,No_y, 월,회차_y, 채수 일자, 수계 명, 중권역 명, 수심,음이온계면활성제(ABS),유량,안티몬(Sb),비소(As),바륨(Ba),벤젠,생물화학적산소요구량(BOD),사염화탄소,카드뮴(Cd),클로로포름,염소이온(Cl-),클로로필-a(Chlorophyll-a),시안(CN),화학적산소요구량(COD),색도,크롬(Cr),6가크롬(Cr6+),구리(Cu),"1,2,-다이클로로에탄",다이클로로메탄,다이에틸헥실프탈레이트(DEHP),"1,4-다이옥세인",용존산소(DO),용존총질소(DTN),용존총인(DTP),전기전도도(EC),분원성대장균군,용해성 철(Fe),불소(F),헥사클로로벤젠,포름알데히드,수은(Hg),용해성 망간(Mn),암모니아성 질소(NH3-N),노말헥산추출물질,니켈(Ni),질산성질소(NO3-N),유기인,납(Pb),폴리클로리네이티드비페닐(PCB),테트라클로로에틸렌(PCE),수소이온농도(pH),페놀류(phenols),인산염 인(PO4-P),셀레늄(Se),부유물질(SS),트리클로로에틸렌(TCE),총대장균군,수온,총질소(T-N),총유기탄소(TOC),총인(T-P),투명도,아연(Zn),위도_y,경도_y,조사기관_y,주소_y,생물기준명칭,횟수,중복시증권역명,Unnamed: 8,label,No,회차,위도,경도,조사기관,주소
261916,,2019,,,,,,,,,,,,,,,,한탄강4,,,,1.0,,2019.01.21,한강,한탄강,0.5,,,,,,,1.4,,,,,14.2,,5.8,,,,,,,,,14.3,6.274,0.012,734.0,610,,,,,,,1.323,,,4.682,,,,,8.0,정량한계미만,0.004,,5.0,,3100.0,1.9,6.39,2.8,0.026,,,,,,,,,,,0,74614.0,1.0,38.00917,127.0563,한강유역환경청,경기도 연천군 전곡읍 전곡리
164900,,2014,,,,,,,,,,,,,,,,달천8,,,,9.0,,2014.09.24,한강,달천,,,146.48,,,,,2.1,,,,,11.7,,4.2,,,,,,,,,7.9,1.571,0.03,237.0,,,,,,,,0.086,,,1.29,,,,,7.8,,0.018,,8.6,,,21.4,1.669,2.6,0.054,,,,,,,,,,,0,80601.0,3.0,36.98558,127.8924,한강물환경연구소,충청북도 충주시 중앙탑면 창동리
138567,,2014,,,,,,,,,,,,,,,,주천강1,,,,11.0,,2014.11.07,한강,평창강,,,,,,,,1.2,,,,,1.5,,2.4,,,,,,,,,11.0,5.881,0.008,240.0,160,,,,,,,0.014,,,5.78,,,,,7.6,0,0,,4.3,,8400.0,9.7,5.887,1.8,0.009,,,,,,,,,,,0,42928.0,1.0,37.412389,128.154889,강원도 보건환경연구원,"강원도 횡성군 안흥면 안흥리
"
304403,,2016,,,,,,,,,,,,,,,,남천,,,,6.0,,2016.06.24,영산강,주암댐,,,,,,,,2.4,,,,,,,8.9,,,,,,,,,10.4,,,111.0,,,,,,,,,,,,,,,,7.2,,,,45,,,20.3,2.362,5.8,0.118,,,,,,,,,,,0,11748.0,4.0,35.131386,127.091814,영산강물환경연구소,"전라남도 화순군 이서면 창랑리
"
192645,,2015,,,,,,,,,,,,,,,,충주,,,,11.0,,2015.11.25,한강,충주댐,,,14.9,,,,,0.5,,,,,2.2,,2.3,,,,,,,,,9.2,1.683,0.004,250.0,,,,,,,,0.022,,,1.369,,,,,7.9,,0.003,,1.9,,,11.8,1.692,1.7,0.011,,,,,,,,,,,0,98853.0,4.0,37.01231,127.9798,한강물환경연구소,충청북도 충주시 종민동
109453,,2014,,,,,,,,,,,,,,,,남원,,,,6.0,,2014.06.16,영산강,순창,,정량한계미만,,정량한계미만,정량한계미만,,,2.2,,정량한계미만,,,2.3,정량한계미만,5.4,,,정량한계미만,,,,,,9.6,1.716,0.042,161.0,10,,,,,정량한계미만,,0.044,,,1.036,,정량한계미만,,,8.5,정량한계미만,정량한계미만,,5.2,,200.0,29.0,1.789,5.2,0.051,,,,,,,,,,,0,22255.0,1.0,35.309861,127.29875,전북지방환경청,전라북도 남원시 금지면 귀석리
112257,,2022,,,,,,,,,,,,,,,,석항천,,,,3.0,,2022.03.03,한강,남한강상류,,0,,0,0,,0,0.5,,0,0,,0.7,0,1.4,,,0,,0,0,,0,13.5,2.47,0.007,373.0,0,,,0,0,0,,0.028,,,2.409,,0,,0,8.0,0,0.002,,0.1,0,90.0,7.2,2.552,1.3,0.014,,,,,,,,,,,0,3923.0,1.0,37.185806,128.488111,강원도 보건환경연구원,강원도 영월군 영월읍 덕포리
351493,,2012,,,,,,,,,,,,,,,,풍영정천1,,,,7.0,,2012.07.04,영산강,영산강상류,,,0.364,,,,,5.0,,,,,,,12.1,,,,,,,,,6.4,,,232.0,,,,,,,,,,,,,,,,6.5,,,,19.2,,,24.2,3.026,8.5,0.117,,,,,,,,,,,0,25065.0,1.0,35.21902,126.8116,영산강물환경연구소,전라남도 장성군 남면 행정리
237153,,2022,,,,,,,,,,,,,,,,광주3,,,,9.0,,2022.09.21,영산강,영산강상류,,,,,,,,5.4,,,,,33.8,,9.0,,,,,,,,,7.6,4.89,0.059,382.0,3000.0,,,,,,,2.07,,,1.854,,,,,7.5,정량한계미만,0.044,,8.0,,14000.0,24.7,4.906,5.3,0.121,,,,,,,,,,,0,19211.0,3.0,35.10952,126.8193,영산강유역환경청,광주광역시 서구 서창동
236948,,2020,,,,,,,,,,,,,,,,광주3,,,,6.0,,2020.06.22,영산강,영산강상류,,,,,,,,2.6,,,,,14.3,,8.9,,,,,,,,,8.4,4.791,0.112,273.0,50000.0,,,,,,,1.952,,,1.805,,,,,7.1,정량한계미만,0.098,,8.4,,200000.0,24.8,5.208,4.6,0.175,,,,,,,,,,,0,110717.0,4.0,35.10952,126.8193,영산강유역환경청,광주광역시 서구 서창동
40274,,2018,,,,,,,,,,,,,,,,보성강3,,,,2.0,,2018.02.01,영산강,주암댐,,0.2,,,,,,1.5,,,,,3.4,,2.5,,,,,,,,,14.0,0.856,0.004,162.0,0.0,,,,,,,0.062,,,0.65,,,,,7.2,0,0.001,,1.4,,5.0,2.0,0.874,1.0,0.018,,,,,,,,,,,0,50977.0,1.0,34.8312,127.1477,한국수자원공사,전라남도 보성군 겸백면 평호리
275418,,2019,,,,,,,,,,,,,,,,한탄강5,,,,10.0,,2019.10.22,한강,한탄강,,18.285,,,,,,2.8,,,,,,,4.4,,,,,,,,,12.2,5.635,0.02,654.0,,,,,,,,0.144,,,3.631,,,,,7.7,,0.004,,4.6,,,18.3,5.655,2.5,0.04,,,,,,,,,,,0,94332.0,4.0,37.99978,127.0242,한강물환경연구소,경기도 연천군 전곡읍 마포리
239611,,2020,,,,,,,,,,,,,,,,보성강5,,,,11.0,,2020.11.26,영산강,보성강,0.0,5.841,,,,,,0.7,,,,,,,3.0,,,,,,,,,9.6,,,77.0,,,,,,,,,,,,,,,,7.4,,,,2.4,,,13.2,0.768,1.7,0.01,,,,,,,,,,,0,121397.0,4.0,35.088431,127.259786,영산강물환경연구소,"전라남도 곡성군 목사동면 신기리
"
82037,,2018,,,,,,,,,,,,,,,,충주천,,,,11.0,,2018.11.14,한강,달천,,,,,,,,0.8,,,,,1.5,,2.2,,,,,,,,,10.8,4.2,0.034,294.0,490,,,,,,,0.017,,,4.004,,,,,8.0,정량한계미만,0.034,,0.9,,1100.0,11.2,4.325,1.2,0.043,,,,,,,,,,,0,70526.0,1.0,36.9783,127.9113,충청북도 보건환경연구원,충청북도 충주시 칠금동
429583,,2021,,,,,,,,,,,,,,,,동강1,,,,2.0,,2021.02.03,한강,남한강상류,,6.981,,,,,,0.4,,,,,,,1.3,,,,,,,,,13.5,,,372.0,,,,,,,,,,,,,,,,8.2,,,,0.1,,,2.5,3.143,0.4,0.026,,,,,,,,,,,0,125406.0,1.0,37.27175,128.5262,한강유역환경청,강원도 영월군 영월읍 문산리
241020,,2017,,,,,,,,,,,,,,,,대강,,,,2.0,,2017.02.03,영산강,순창,0.0,,7.987,,,,,0.9,,,,,,,3.2,,,,,,,,,15.7,,,206.0,,,,,,,,,,,,,,,,7.5,,,,1.3,,,3.2,2.159,2.7,0.019,,,,,,,,,,,0,26277.0,1.0,35.346447,127.187814,영산강물환경연구소,전라북도 남원시 대강면 월탄리
209664,,2003,,,,,,,,,,,,,,,,오대천3,,,,6.0,,2003.06.13,한강,남한강상류,,0.0,,,0.0,,,0.9,,0.0,,,2.8,0.0,1.9,,,0.0,,,,,,8.1,3.968,0.02,134.0,9.0,,,,,0.0,,0.025,,,1.913,,0.0,,,7.6,0.0,0.015,,7.5,,110.0,20.0,3.25,,0.026,,,,,,,,,,,0,21841.0,1.0,37.43869,128.6496,한강물환경연구소,강원도 정선군 북평면 나전리
203755,,2016,,,,,,,,,,,,,,,,영월2,,,,2.0,,2016.02.15,한강,충주댐,,,,,,,,2.4,,,,,2.7,,2.6,,,,,,,,,12.6,4.954,0.005,318.0,0.0,,,,,,,0.084,,,3.481,,,,,8.3,정량한계미만,0.005,,4.9,,69.0,3.4,5.112,3.8,0.008,,,,,,,영월,,,,0,2945.0,3.0,37.16022,128.4958,원주지방환경청,강원도 영월군 영월읍 정양리
240111,,2018,,,,,,,,,,,,,,,,추령천,,,,12.0,,2018.12.12,영산강,섬진강댐,0.0,1.957,,,,,,0.5,,,,,,,2.0,,,,,,,,,15.3,,,141.0,,,,,,,,,,,,,,,,7.7,,,,0.5,,,2.9,2.494,1.7,0.016,,,,,,,,,,,0,73156.0,2.0,35.546178,127.023981,영산강물환경연구소,"전라북도 정읍시 산내면 매죽리
"
239586,,2020,,,,,,,,,,,,,,,,보성강5,,,,4.0,,2020.04.28,영산강,보성강,0.0,5.692,,,,,,0.4,,,,,,,3.3,,,,,,,,,11.3,,,83.0,,,,,,,,,,,,,,,,7.8,,,,1.5,,,12.2,0.841,1.9,0.011,,,,,,,,,,,0,106460.0,4.0,35.088431,127.259786,영산강물환경연구소,"전라남도 곡성군 목사동면 신기리
"
299012,,2011,,,,,,,,,,,,,,,,치천,,,,7.0,,2011.07.07,영산강,섬진강댐하류,,,1.885,,,,,0.9,,,,,,,3.2,,,,,,,,,9.0,,,105.0,,,,,,,,,,,,,,,,7.5,,,,5.2,,,20.9,2.262,1.5,0.022,,,,,,,,,,,0,24091.0,1.0,35.485694,127.130806,영산강물환경연구소,"전라북도 순창군 구림면 안정리
"
428036,,2021,,,,,,,,,,,,,,,,봉산천,,,,2.0,,2021.02.01,한강,남한강상류,,0.076,,,,,,0.5,,,,,,,1.1,,,,,,,,,13.4,,,178.0,,,,,,,,,,,,,,,,7.6,,,,0.2,,,1.2,1.371,0.8,0.006,,,,,,,,,,,0,125014.0,1.0,37.56284,128.6682,한강유역환경청,강원도 평창군 진부면 봉산리
164799,,2005,,,,,,,,,,,,,,,,달천8,,,,4.0,,2005.04.18,한강,달천,,,,,,,,2.1,,,,,20.1,,3.9,,,,,,,,,10.0,2.647,0.085,167.0,2.0,,,,,,,0.333,,,1.945,,,,,8.8,0.0,0.064,,8.6,,800.0,16.0,3.026,,0.1,,,,,,,,,,,0,35523.0,1.0,36.98558,127.8924,한강물환경연구소,충청북도 충주시 중앙탑면 창동리
304209,,2022,,,,,,,,,,,,,,,,동복천1,,,,10.0,,2022.10.28,영산강,주암댐,,,0.091,,,,,1.5,,,,,,,5.0,,,,,,,,,11.6,,,133.0,,,,,,,,,,,,,,,,7.3,,,,3.3,,,16.9,0.429,3.3,0.049,,,,,,,,,,,0,21462.0,4.0,35.180003,127.093717,영산강물환경연구소,"전라남도 화순군 북면 맹리
"
121499,,1998,,,,,,,,,,,,,,,,평창강4,,,,7.0,,1998.07.08,한강,평창강,,,,,,,,0.7,,,,,,,1.8,,,,,,,,,8.4,,,200.0,8.0,,,,,,,0.055,,,3.893,,,,,7.9,0.0,,,6.7,,300.0,22.0,3.98,,0.019,,,,,,,,,,,0,9187.0,1.0,37.196889,128.402694,강원도 보건환경연구원,강원도 영월군 남면 연당리
251387,,2021,,,,,,,,,,,,,,,,동계,,,,10.0,,2021.10.18,영산강,섬진강댐하류,,,,,,,,0.3,,,,,1.6,,3.9,,,,,,,정량한계미만,,10.4,1.114,0.015,125.0,22,,,,,,,정량한계미만,,,0.901,,,,,8.4,정량한계미만,0.009,,1.1,,5400.0,13.3,1.146,1.4,0.017,,,,,,,,,,,0,143622.0,1.0,35.440722,127.203639,전북지방환경청,"전라북도 순창군 동계면 구미리
"
208758,,2019,,,,,,,,,,,,,,,,영평천1,,,,11.0,,2019.11.06,한강,한탄강,,,,,,,,1.6,,,,,0.5,,1.5,,,,,,,,,11.8,1.15,0.003,153.0,17,,,,,,,0.02,,,1.066,,,,,8.3,정량한계미만,0.002,,0.8,,79.0,8.2,1.162,0.6,0.004,,,,,,,,,,,0,95199.0,1.0,38.0731,127.4106,경기도 보건환경연구원,경기도 포천시 이동면 도평리
351494,,2012,,,,,,,,,,,,,,,,풍영정천1,,,,7.0,,2012.07.12,영산강,영산강상류,,,3.672,,,,,3.0,,,,,,,9.3,,,,,,,,,9.0,,,150.0,,,,,,,,,,,,,,,,8.7,,,,56.9,,,23.2,3.199,5.6,0.13,,,,,,,,,,,0,57957.0,2.0,35.21902,126.8116,영산강물환경연구소,전라남도 장성군 남면 행정리
193788,,2017,,,,,,,,,,,,,,,,충주댐,,,,5.0,,2017.05.22,한강,충주댐,,,,,,,,1.1,,,,,0.4,,5.9,,,,,,,,,11.0,1.988,0.002,178.0,0.0,,,,,,,0.053,,,1.896,,,,,8.4,,정량한계미만,,1.0,,155.0,15.0,2.317,1.9,0.004,,,,,,,,,,,0,33822.0,3.0,37.0007,127.9965,원주지방환경청,충청북도 충주시 종민동
82265,,2017,,,,,,,,,,,,,,,,요도천,,,,10.0,,2017.10.10,한강,달천,,,,,,,,1.8,,,,,4.6,,4.0,,,,,,,,,8.8,3.923,0.047,440.0,330.0,,,,,,,정량한계미만,,,3.388,,,,,7.1,정량한계미만,0.013,,11.0,,790,21.4,4.066,1.8,0.096,,,,,,,,,,,0,43214.0,1.0,36.96761,127.8647,충청북도 보건환경연구원,충청북도 충주시 대소원면 검단리
82230,,2015,,,,,,,,,,,,,,,,요도천,,,,11.0,,2015.11.04,한강,달천,,,,,,,,0.9,,,,,2.2,,2.8,,,,,,,,,12.4,2.2,0.064,447.0,14,,,,,,,0.015,,,1.642,,,,,8.1,정량한계미만,0.018,,2.8,,280.0,7.7,2.241,1.8,0.073,,,,,,,,,,,0,43891.0,1.0,36.96761,127.8647,충청북도 보건환경연구원,충청북도 충주시 대소원면 검단리
165686,,2012,,,,,,,,,,,,,,,,달천4,,,,11.0,,2012.11.01,한강,달천,,,,,,,,0.6,,,,,0.9,,1.9,,,,,,,,,12.5,1.809,0.008,154.0,2,,,,,,,0.076,,,1.5,,,,,7.9,정량한계미만,정량한계미만,,1.1,,143.0,11.7,1.927,1.9,0.008,,,,,,,,,,,0,41698.0,1.0,36.804528,127.821028,원주지방환경청,"충청북도 괴산군 칠성면
"
398646,,2022,,,,,,,,,,,,,,,,수동천,,,,11.0,,2022.11.23,한강,한탄강,1.17,,0.31,,,,,0.7,,,,,,,1.7,,,,,,,,,12.5,,,135.0,,,,,,,,,,,,,,,,8.5,,,,0.2,,,10.9,2.693,0.8,0.017,,,,,,,,,,,0,22512.0,3.0,37.98347,127.0989,한강유역환경청,경기도 연천군 청산면 초성리
100999,,2016,,,,,,,,,,,,,,,,광주천2,,,,1.0,,2016.01.12,영산강,영산강상류,0.0,,1.168,,,,,1.8,,,,,15.3,,4.8,,,,,,,,,17.0,6.255,0.038,397.0,,,,,,,,0.081,,,5.578,,,,,8.9,,0.012,,4.6,,,7.1,6.346,4.8,0.063,,,,,,,,,,,0,965.0,2.0,35.149911,126.831411,영산강물환경연구소,광주광역시 서구 치평동
56115,,2021,,,,,,,,,,,,,,,,화양천,,,,5.0,,2021.05.11,한강,달천,,,,,,,,0.6,,,,,0.7,,3.0,,,,,,,,,10.3,2.875,0.012,220.0,11,,,,,,,0.03,,,2.837,,,,,8.3,정량한계미만,0.009,,2.4,,350.0,16.9,2.896,1.4,0.015,,,,,,,,,,,0,132503.0,1.0,36.67981,127.8031,충청북도 보건환경연구원,충청북도 괴산군 청천면 화양리
350447,,2018,,,,,,,,,,,,,,,,진원천,,,,3.0,,2018.03.05,영산강,영산강상류,,0.061,,,,,,2.5,,,,,,,5.2,,,,,,,,,12.3,,,276.0,,,,,,,,,,,,,,,,7.5,,,,4.5,,,12.0,3.579,4.1,0.167,,,,,,,,,,,0,52782.0,1.0,35.23922,126.8535,영산강물환경연구소,전라남도 장성군 진원면 산동리
275040,,2016,,,,,,,,,,,,,,,,한탄강5,,,,4.0,,2016.04.20,한강,한탄강,,,54.324,,,,,2.2,,,,,,,4.3,,,,,,,,,10.5,3.691,0.017,194.0,,,,,,,,0.241,,,3.14,,,,,7.9,,0.01,,15.3,,,14.8,3.694,3.3,0.053,,,,,,,,,,,0,7167.0,3.0,37.99978,127.0242,한강물환경연구소,경기도 연천군 전곡읍 마포리
240106,,2018,,,,,,,,,,,,,,,,추령천,,,,11.0,,2018.11.08,영산강,섬진강댐,0.0,0.591,,,,,,0.5,,,,,,,2.3,,,,,,,,,11.7,,,140.0,,,,,,,,,,,,,,,,7.5,,,,0.9,,,12.7,1.804,2.2,0.008,,,,,,,,,,,0,70659.0,2.0,35.546178,127.023981,영산강물환경연구소,"전라북도 정읍시 산내면 매죽리
"
273418,,2017,,,,,,,,,,,,,,,,목행대교,,,,4.0,,2017.04.18,한강,충주댐,,,,,,,,0.4,,,,,1.9,,4.4,,,,,,,,,12.4,2.21,0.006,255.0,,,,,,,,0.03,,,2.006,,,,,8.0,,0.003,,0.1,,,8.4,2.334,,0.015,,,,,,,,,,,0,31626.0,3.0,37.019639,127.918667,원주지방환경청,충청북도 충주시 목행동
429916,,2021,,,,,,,,,,,,,,,,달천1,,,,10.0,,2021.10.15,한강,달천,,0.598,,,,,,0.7,,,,,,,2.2,,,,,,,,,9.8,,,210.0,,,,,,,,,,,,,,,,7.7,,,,1.2,,,18.5,0.982,1.7,0.01,,,,,,,,,,,0,144152.0,2.0,36.5981,127.6812,한강유역환경청,충청북도 청주시 상당구 미원면 운암리
137471,,2005,,,,,,,,,,,,,,,,석문동천1,,,,2.0,,2005.02.03,한강,달천,,,,,,,,0.9,,,,,0.2,,1.0,,,,,,,,,16.2,3.441,0.038,152.0,,,,,,,,,,,,,,,,7.9,0.0,0.0,,0.1,,2200.0,0.0,3.567,,0.044,,,,,,,,,,,0,33957.0,1.0,36.888,127.9463,충청북도 보건환경연구원,충청북도 보건환경연구원
428421,,2021,,,,,,,,,,,,,,,,마포천,,,,4.0,,2021.04.21,한강,충주댐,,1.064,,,,,,0.4,,,,,,,1.9,,,,,,,,,11.1,,,61.0,,,,,,,,,,,,,,,,7.3,,,,1.2,,,13.3,2.052,0.8,0.005,,,,,,,,,,,0,131164.0,3.0,37.08146,128.6015,한강유역환경청,강원도 영월군 김삿갓면 와석리
239702,,2022,,,,,,,,,,,,,,,,보성강5,,,,4.0,,2022.04.20,영산강,보성강,,,4.787,,,,,1.9,,,,,,,3.0,,,,,,,,,11.4,,,89.0,,,,,,,,,,,,,,,,7.4,,,,2.1,,,10.2,0.514,2.4,0.019,,,,,,,,,,,0,7775.0,3.0,35.088431,127.259786,영산강물환경연구소,"전라남도 곡성군 목사동면 신기리
"
352043,,2021,,,,,,,,,,,,,,,,풍영정천1,,,,9.0,,2021.09.06,영산강,영산강상류,,2.41,,,,,,3.4,,,,,,,6.5,,,,,,,,,8.6,,,166.0,,,,,,,,,,,,,,,,6.1,,,,34.7,,,20.8,2.256,5.4,0.288,,,,,,,,,,,0,141010.0,1.0,35.21902,126.8116,영산강물환경연구소,전라남도 장성군 남면 행정리
280752,,2017,,,,,,,,,,,,,,,,제천천4,,,,9.0,,2017.09.13,한강,충주댐,,,5.471,,,,,0.8,,,,,,,5.0,,,,,,,,,10.5,3.648,0.036,292.0,,,,,,,,0.017,,,3.299,,,,,8.6,,0.03,,4.4,,,21.6,3.866,1.8,0.046,,,,,,,,,,,0,42109.0,2.0,37.08611,128.0584,한강물환경연구소,충청북도 충주시 산척면 석천리
239720,,2022,,,,,,,,,,,,,,,,보성강5,,,,9.0,,2022.09.16,영산강,보성강,,,0.855,,,,,1.2,,,,,,,3.5,,,,,,,,,8.5,,,146.0,,,,,,,,,,,,,,,,7.0,,,,3.1,,,25.8,1.358,2.2,0.056,,,,,,,,,,,0,19163.0,2.0,35.088431,127.259786,영산강물환경연구소,"전라남도 곡성군 목사동면 신기리
"
121598,,2016,,,,,,,,,,,,,,,,평창강4,,,,9.0,,2016.09.06,한강,평창강,,0,,0,0,,0,1.1,0,0,0,,3.0,0,2.6,,,0,,0,0,,0,8.2,2.781,0.019,241.0,1500.0,,,,0,0,,0,,,2.618,,0,,0,8.0,0,0.007,,7.6,0,88000.0,23.9,2.914,2.2,0.032,,,,,,,,,,,0,16662.0,1.0,37.196889,128.402694,강원도 보건환경연구원,강원도 영월군 남면 연당리
56012,,2016,,,,,,,,,,,,,,,,화양천,,,,10.0,,2016.10.13,한강,달천,,,,,,,,0.8,,,,,0.4,,2.2,,,,,,,,,11.5,2.353,0.011,92.0,79.0,,,,,,,정량한계미만,,,2.049,,,,,8.1,정량한계미만,0.003,,0.6,,540.0,16.4,2.528,1.0,0.012,,,,,,,,,,,0,18897.0,1.0,36.67981,127.8031,충청북도 보건환경연구원,충청북도 괴산군 청천면 화양리
103776,,1998,,,,,,,,,,,,,,,,번천,,,,6.0,,1998.06.03,한강,남한강상류,,0.0,0.0,,0.0,,,0.8,,0.0,,,,0.0,1.3,,,0.0,,,,,,10.1,,,56.0,8.0,,,,,0.0,,0.01,,,0.596,,0.0,,,7.3,0.0,,,1.4,,15.0,14.0,0.685,,0.037,,,,,,,,,,,0,8519.0,1.0,37.345167,128.974139,한국수자원공사,강원도 삼척시 하장면 숙암리
241107,,2018,,,,,,,,,,,,,,,,대강,,,,3.0,,2018.03.29,영산강,순창,0.0,10.563,,,,,,0.9,,,,,,,3.9,,,,,,,,,11.3,,,192.0,,,,,,,,,,,,,,,,7.9,,,,4.0,,,13.9,2.027,2.8,0.023,,,,,,,,,,,0,54423.0,3.0,35.346447,127.187814,영산강물환경연구소,전라북도 남원시 대강면 월탄리
165627,,1999,,,,,,,,,,,,,,,,달천4,,,,4.0,,1999.04.07,한강,달천,,,,,,,,0.4,,,,,,,2.4,,,,,,,,,10.1,,,121.0,2.0,,,,,,,0.107,,,1.256,,,,,7.8,0.0,,,4.4,,2.0,14.0,1.358,,0.012,,,,,,,,,,,0,13597.0,1.0,36.804528,127.821028,원주지방환경청,"충청북도 괴산군 칠성면
"
55040,,2020,,,,,,,,,,,,,,,,동진천1,,,,2.0,,2020.02.04,한강,달천,,,,,,,,0.6,,,,,1.3,,2.4,,,,,,,,,14.7,3.985,0.012,283.0,17.0,,,,,,,0.129,,,3.856,,,,,8.1,정량한계미만,0.007,,0.6,,350.0,3.5,4.06,1.3,0.025,,,,,,,,,,,0,100667.0,1.0,36.81534,127.7747,충청북도 보건환경연구원,충청북도 괴산군 괴산읍 서부리
241469,,2012,,,,,,,,,,,,,,,,요천1,,,,9.0,,2012.09.14,영산강,요천,0.0,,13.864,,,,,1.2,,,,,,,3.2,,,,,,,,,9.2,,,73.0,,,,,,,,,,,,,,,,7.3,,,,2.7,,,19.8,1.499,1.1,0.009,,,,,,,,,,,0,61310.0,2.0,35.497611,127.51557,영산강물환경연구소,"전라북도 남원시 산동면 월석리
"
236791,,2018,,,,,,,,,,,,,,,,광주3,,,,3.0,,2018.03.26,영산강,영산강상류,,,,,,,,4.6,,,,,18.6,,8.0,,,,,,,,,10.6,6.979,0.056,301.0,1440.0,,,,,,,4.555,,,1.522,,,,,7.1,정량한계미만,0.033,,34.0,,35000.0,15.1,7.33,4.0,0.133,,,,,,,,,,,0,54512.0,4.0,35.10952,126.8193,영산강유역환경청,광주광역시 서구 서창동
300624,,2018,,,,,,,,,,,,,,,,옥택천,,,,2.0,,2018.02.22,영산강,순창,,0.038,,,,,,0.8,,,,,,,3.0,,,,,,,,,14.9,,,332.0,,,,,,,,,,,,,,,,7.0,,,,1.8,,,1.7,2.222,1.9,0.018,,,,,,,,,,,0,52379.0,3.0,35.372628,127.211044,영산강물환경연구소,"전라북도 순창군 유등면 유촌리
"
54730,,2018,,,,,,,,,,,,,,,,동진천2,,,,5.0,,2018.05.03,한강,달천,,,,,,,,1.9,,,,,9.4,,2.6,,,,,,,,,11.9,2.91,0.03,221.0,110.0,,,,,,,0.109,,,2.781,,,,,8.2,정량한계미만,정량한계미만,,10.2,,540.0,17.1,3.038,2.3,0.048,,,,,,,,,,,0,57189.0,1.0,36.81819,127.7724,충청북도 보건환경연구원,충청북도 괴산군 괴산읍 동부리
110863,,2016,,,,,,,,,,,,,,,,조양강,,,,1.0,,2016.01.19,한강,남한강상류,,,,,,,,0.7,,,,,2.7,,1.7,,,,,,,,,14.5,3.794,0.007,222.0,0.0,,,,,,,0.009,,,3.207,,,,,7.9,정량한계미만,0.006,,0.7,,28.0,0.4,3.953,1.2,0.009,,,,,,,,,,,0,707.0,1.0,37.43911,128.6528,한강물환경연구소,강원도 정선군 북평면 남평리
417647,,2018,,,,,,,,,,,,,,,,신천4,,,,10.0,,2018.10.26,한강,한탄강,,4.442,,,,,,2.3,,,,,,,11.0,,,,,,,,,8.8,,,1703.0,,,,,,,,,,,,,,,,7.7,,,,8.0,,,16.9,7.309,5.4,0.109,,,,,,,,,,,0,69101.0,3.0,37.98247,127.0719,한강유역환경청,경기도 연천군 청산면 초성리
185713,,2019,,,,,,,,,,,,,,,,광주천1,,,,4.0,,2019.04.02,영산강,영산강상류,,,,,,,,1.5,,,,,3.6,,5.6,,,,,,,,,11.6,1.322,0.013,129.0,1900,,,,,,,0.057,,,1.135,,,,,7.0,정량한계미만,0.013,,2.7,,3500.0,8.9,1.357,2.8,0.014,,,,,,,광주천1,,,,0,79923.0,1.0,35.129186,126.92831,광주광역시 보건환경연구원,광주광역시 동구 학동
77098,,2017,,,,,,,,,,,,,,,,풍영정천2,,,,4.0,,2017.04.03,영산강,영산강상류,0.0,,,,,,,6.9,,,,,94.3,,11.3,,,,,,,,,13.2,1.593,0.032,328.0,1000.0,,,,,,,0.155,,,0.955,,,,,8.5,0,0.007,,24.5,,35000,11.2,2.058,8.0,0.176,,,,,,,,,,,0,30244.0,1.0,35.16834,126.8179,영산강물환경연구소,광주광역시 광산구 월곡동
138625,,2018,,,,,,,,,,,,,,,,주천강1,,,,2.0,,2018.02.07,한강,평창강,,,,,,,,1.5,,,,,3.0,,2.2,,,,,,,,,13.2,9.002,0.013,484.0,1.0,,,,,,,0.062,,,8.765,,,,,8.0,0,0.007,,0.4,,1700.0,1.8,9.167,2.5,0.022,,,,,,,,,,,0,51529.0,1.0,37.412389,128.154889,강원도 보건환경연구원,"강원도 횡성군 안흥면 안흥리
"
236764,,2018,,,,,,,,,,,,,,,,광주3,,,,9.0,,2018.09.03,영산강,영산강상류,,,정량한계미만,정량한계미만,정량한계미만,,정량한계미만,1.5,정량한계미만,정량한계미만,정량한계미만,,2.0,정량한계미만,5.5,,,정량한계미만,,정량한계미만,정량한계미만,,정량한계미만,6.7,3.365,0.13,201.0,10000.0,,,정량한계미만,정량한계미만,정량한계미만,,1.415,,,1.352,,정량한계미만,,정량한계미만,6.7,정량한계미만,0.114,,10.0,정량한계미만,26000.0,24.8,3.443,3.7,0.148,,,,,,,,,,,0,65538.0,1.0,35.10952,126.8193,영산강유역환경청,광주광역시 서구 서창동
